,device_id,date_hour,bytes_up,bytes_down,log_bytes_up,log_bytes_down,date_hour_filtered,q4_device,q4_stat,q4_field,q4_stat_down_value,q4_stat_up_value
2218659,38459237.0,2021-09-29 21:28:00,2628.6222222222227,1092.6190476190477,3.419893361193627,3.038866065754907,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218660,38459237.0,2021-09-29 21:30:00,7522.891566265061,682.7777777777778,3.876442527905444,2.8349149824721147,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218661,38459237.0,2021-09-29 21:33:00,5394.039215686274,447.3488372093023,3.731994605848263,2.651616047755632,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218662,38459237.0,2021-09-29 21:34:00,2293.377049180328,214.68852459016392,3.3606647897303006,2.3338270396795378,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218663,38459237.0,2021-09-29 21:40:00,2862.4375,739.3811320754718,3.4568877082451066,2.86945534263095,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218664,38459237.0,2021-09-29 21:41:00,3028.463157894737,918.1473684210524,3.481365675294239,2.9633851481228675,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218665,38459237.0,2021-09-29 21:43:00,5240.688172043011,1720.6021505376343,3.7194711812063153,3.235932796485159,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218666,38459237.0,2021-09-29 21:44:00,5548.093023255814,2001.488372093024,3.744222005251734,3.301570002933305,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218667,38459237.0,2021-09-29 21:48:00,3505.30612244898,1835.7938144329887,3.5448498300369105,3.2640604081949354,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218668,38459237.0,2021-09-29 21:49:00,2325.508196721312,1114.6666666666667,3.3667045869722583,3.0475344576381147,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218669,38459237.0,2021-09-29 21:50:00,2983.0303030303025,1333.3333333333333,3.4748032291129713,3.1252643353854426,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218670,38459237.0,2021-09-29 21:51:00,4208.0,2115.692307692308,3.6241789257480224,3.3256577315275093,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218671,38459237.0,2021-09-29 21:52:00,3837.639344262295,2017.2,3.584177310305847,3.3049642018376897,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218672,38459237.0,2021-09-29 21:54:00,1112.808988764045,120.44444444444444,3.0468107184512725,2.084377652510378,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218673,38459237.0,2021-09-29 21:55:00,1007.3548387096774,407.6129032258065,3.0036133866490062,2.611312076714654,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218674,38459237.0,2021-09-29 21:56:00,5956.597701149425,878.7126436781608,3.775071173254691,2.9443408339171224,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
