,log_bytes_up,log_bytes_up,log_bytes_up
,var,mean,std
date_hour,,,
2021-09-17 21:00:00,2.9552665212431704,3.205716379219029,1.7190888636842396
2021-09-17 22:00:00,3.435326761557302,2.89789788140341,1.8534634502890264
2021-09-17 23:00:00,3.8143430192921173,2.5756240182118555,1.9530343108333037
2021-09-18 00:00:00,4.319377655511409,2.6139103759833895,2.078311250874471
2021-09-18 01:00:00,4.038734354044145,1.9494546649922664,2.009660258363126
2021-09-18 02:00:00,4.223337633213316,1.9858320597156909,2.055076065067499
2021-09-18 03:00:00,3.6752073264531964,1.7674022906100182,1.917083025446002
2021-09-18 04:00:00,2.8953846269720223,1.2508427315227104,1.7015829768107174
2021-09-18 05:00:00,3.266395743836604,1.2977323616354284,1.8073172781325928
2021-09-18 06:00:00,2.669427303848361,0.9890927327037515,1.633838212262267
2021-09-18 07:00:00,2.4819109934935777,0.9339019576914805,1.5754081990054443
2021-09-18 08:00:00,2.949030863537548,1.065214163104064,1.7172742540251247
2021-09-18 09:00:00,4.1110697906674805,1.7255819137704633,2.027577320515171
2021-09-18 10:00:00,4.2793966492174365,2.129068366210601,2.068670261113993
2021-09-18 11:00:00,4.164707332219654,2.4227595524508097,2.04076145892156
2021-09-18 12:00:00,3.9683151512696324,2.8293247953495437,1.9920630389798493
2021-09-18 13:00:00,4.030070802291046,2.595446739395444,2.0075036244776863
2021-09-18 14:00:00,4.551946683247912,2.8050584713539775,2.1335291615649203
2021-09-18 15:00:00,4.432796726527942,2.831103107033824,2.1054207955959643
2021-09-18 16:00:00,3.7667352589541037,2.6855536407376164,1.9408078882141075
2021-09-18 17:00:00,3.4403819700204434,2.6424506528267564,1.8548266684573098
2021-09-18 18:00:00,3.2336811854828706,2.569130597204774,1.7982439171266145
2021-09-18 19:00:00,3.521818251750632,2.780558836761832,1.8766508070897558
2021-09-18 20:00:00,2.894047142759308,3.3544394479565507,1.7011899196619136
2021-09-18 21:00:00,2.5476192845792394,3.403097423129285,1.5961263372863814
2021-09-18 22:00:00,2.764943067163137,2.700537112946108,1.6628117954726978
2021-09-18 23:00:00,3.258306023767035,2.6836267164572565,1.805077844240252
2021-09-19 00:00:00,3.9316874393998065,1.588273032459831,1.9828483147734237
2021-09-19 01:00:00,4.307575447091672,1.7042814029097817,2.0754699340370295
2021-09-19 02:00:00,3.6159091239943657,1.280993501507152,1.9015543968013027
2021-09-19 03:00:00,2.999241158221075,1.0665000766371076,1.73183173496188
2021-09-19 04:00:00,2.56907791828075,0.9058556274191161,1.602834339000993
2021-09-19 05:00:00,2.401937788033699,0.8512235451978712,1.5498186306899588
2021-09-19 06:00:00,2.201112185849341,0.9036528036584764,1.4836145678205446
2021-09-19 07:00:00,2.38429855719314,0.9619541022763638,1.544117403953838
2021-09-19 08:00:00,3.684948204936223,1.412653208227941,1.9196218911379979
2021-09-19 09:00:00,4.618415563824331,1.9515271828675638,2.1490499212033978
2021-09-19 10:00:00,4.716729583252402,2.149848762615044,2.171803302155239
2021-09-19 11:00:00,4.446389064471551,2.0818802435523933,2.1086462634760603
2021-09-19 12:00:00,4.2323653775658885,2.1378634630424496,2.057271342717311
2021-09-19 13:00:00,3.88595818393275,2.43273521244977,1.9712833849887617
2021-09-19 14:00:00,4.089285110418691,2.4863898945734237,2.022198088817881
2021-09-19 15:00:00,4.00096208607184,2.7558637409616207,2.000240507057049
2021-09-19 16:00:00,3.9729909743757803,2.8464951954238025,1.9932363067072054
2021-09-19 17:00:00,4.1399043023793585,2.7142528322237873,2.03467547839437
2021-09-19 18:00:00,3.6968249818454644,2.7919823813968376,1.9227129223691883
2021-09-19 19:00:00,3.65834258045514,2.9429919052464877,1.9126794243822305
2021-09-19 20:00:00,3.696473428372165,2.7956609196666036,1.9226214989883383
2021-09-19 21:00:00,3.7470405131151043,2.9841674666294544,1.9357273860528772
2021-09-19 22:00:00,3.8862827028097313,2.7990288889163373,1.9713656948444982
2021-09-19 23:00:00,4.066397121193092,1.995376280659259,2.0165309621211107
